t_seconds,minute,second,approach,movement,vehicles_count
764,12,44,N,T,0
764,12,44,N,R,0
764,12,44,E,L,0
764,12,44,E,T,0
764,12,44,E,R,0
764,12,44,S,L,0
764,12,44,S,T,0
764,12,44,S,R,0
764,12,44,W,L,0
764,12,44,W,T,0
764,12,44,W,R,0
765,12,45,N,L,0
765,12,45,N,T,0
765,12,45,N,R,0
765,12,45,E,L,0
765,12,45,E,T,1
765,12,45,E,R,0
765,12,45,S,L,0
765,12,45,S,T,0
765,12,45,S,R,0
765,12,45,W,L,0
765,12,45,W,T,0
765,12,45,W,R,0
766,12,46,N,L,0
766,12,46,N,T,0
766,12,46,N,R,0
766,12,46,E,L,1
766,12,46,E,T,0
766,12,46,E,R,0
766,12,46,S,L,0
766,12,46,S,T,0
766,12,46,S,R,0
766,12,46,W,L,0
766,12,46,W,T,0
766,12,46,W,R,0
767,12,47,N,L,0
767,12,47,N,T,0
767,12,47,N,R,0
767,12,47,E,L,0
767,12,47,E,T,0
767,12,47,E,R,0
767,12,47,S,L,0
767,12,47,S,T,0
767,12,47,S,R,0
767,12,47,W,L,0
767,12,47,W,T,0
767,12,47,W,R,0
768,12,48,N,L,0
768,12,48,N,T,0
768,12,48,N,R,0
768,12,48,E,L,1
768,12,48,E,T,0
768,12,48,E,R,0
768,12,48,S,L,0
768,12,48,S,T,0
768,12,48,S,R,0
768,12,48,W,L,0
768,12,48,W,T,1
768,12,48,W,R,0
769,12,49,N,L,0
769,12,49,N,T,0
769,12,49,N,R,0
769,12,49,E,L,0
769,12,49,E,T,0
769,12,49,E,R,0
769,12,49,S,L,0
769,12,49,S,T,0
769,12,49,S,R,0
769,12,49,W,L,0
769,12,49,W,T,1
769,12,49,W,R,0
770,12,50,N,L,0
770,12,50,N,T,1
770,12,50,N,R,0
770,12,50,E,L,0
770,12,50,E,T,0
770,12,50,E,R,0
770,12,50,S,L,0
770,12,50,S,T,0
770,12,50,S,R,0
770,12,50,W,L,0
770,12,50,W,T,0
770,12,50,W,R,0
771,12,51,N,L,0
771,12,51,N,T,0
771,12,51,N,R,0
771,12,51,E,L,0
771,12,51,E,T,0
771,12,51,E,R,0
771,12,51,S,L,0
771,12,51,S,T,0
771,12,51,S,R,0
771,12,51,W,L,0
771,12,51,W,T,2
771,12,51,W,R,0
772,12,52,N,L,0
772,12,52,N,T,0
772,12,52,N,R,0
772,12,52,E,L,0
772,12,52,E,T,0
772,12,52,E,R,0
772,12,52,S,L,0
772,12,52,S,T,0
772,12,52,S,R,0
772,12,52,W,L,0
772,12,52,W,T,0
772,12,52,W,R,0
773,12,53,N,L,0
773,12,53,N,T,0
773,12,53,N,R,0
773,12,53,E,L,0
773,12,53,E,T,0
773,12,53,E,R,0
773,12,53,S,L,0
773,12,53,S,T,0
773,12,53,S,R,0
773,12,53,W,L,0
773,12,53,W,T,1
773,12,53,W,R,0
774,12,54,N,L,0
774,12,54,N,T,0
774,12,54,N,R,0
774,12,54,E,L,0
774,12,54,E,T,0
774,12,54,E,R,0
774,12,54,S,L,0
774,12,54,S,T,1
774,12,54,S,R,0
774,12,54,W,L,0
774,12,54,W,T,0
774,12,54,W,R,0
775,12,55,N,L,0
775,12,55,N,T,0
775,12,55,N,R,0
775,12,55,E,L,0
775,12,55,E,T,0
775,12,55,E,R,0
775,12,55,S,L,0
775,12,55,S,T,2
775,12,55,S,R,0
775,12,55,W,L,0
775,12,55,W,T,0
775,12,55,W,R,0
776,12,56,N,L,0
776,12,56,N,T,0
776,12,56,N,R,0
776,12,56,E,L,0
776,12,56,E,T,0
776,12,56,E,R,0
776,12,56,S,L,0
776,12,56,S,T,0
776,12,56,S,R,0
776,12,56,W,L,0
776,12,56,W,T,0
776,12,56,W,R,1
777,12,57,N,L,0
777,12,57,N,T,0
777,12,57,N,R,0
777,12,57,E,L,0
777,12,57,E,T,0
777,12,57,E,R,0
777,12,57,S,L,0
777,12,57,S,T,0
777,12,57,S,R,0
777,12,57,W,L,0
777,12,57,W,T,0
777,12,57,W,R,0
778,12,58,N,L,0
778,12,58,N,T,0
778,12,58,N,R,0
778,12,58,E,L,0
778,12,58,E,T,1
778,12,58,E,R,0
778,12,58,S,L,0
778,12,58,S,T,0
778,12,58,S,R,0
778,12,58,W,L,0
778,12,58,W,T,1
778,12,58,W,R,0
779,12,59,N,L,0
779,12,59,N,T,0
779,12,59,N,R,0
779,12,59,E,L,0
779,12,59,E,T,0
779,12,59,E,R,0
779,12,59,S,L,0
779,12,59,S,T,0
779,12,59,S,R,0
779,12,59,W,L,0
779,12,59,W,T,1
779,12,59,W,R,0
780,13,00,N,L,0
780,13,00,N,T,0
780,13,00,N,R,0
780,13,00,E,L,0
780,13,00,E,T,1
780,13,00,E,R,0
780,13,00,S,L,0
780,13,00,S,T,0
780,13,00,S,R,0
780,13,00,W,L,0
780,13,00,W,T,0
780,13,00,W,R,0
781,13,01,N,L,0
781,13,01,N,T,0
781,13,01,N,R,0
781,13,01,E,L,0
781,13,01,E,T,0
781,13,01,E,R,0
781,13,01,S,L,0
781,13,01,S,T,0
781,13,01,S,R,0
781,13,01,W,L,0
781,13,01,W,T,0
781,13,01,W,R,0
782,13,02,N,L,0
782,13,02,N,T,0
782,13,02,N,R,0
782,13,02,E,L,0
782,13,02,E,T,0
782,13,02,E,R,0
782,13,02,S,L,1
782,13,02,S,T,0
782,13,02,S,R,0
782,13,02,W,L,0
782,13,02,W,T,0
782,13,02,W,R,0
783,13,03,N,L,0
783,13,03,N,T,0
783,13,03,N,R,0
783,13,03,E,L,0
783,13,03,E,T,0
783,13,03,E,R,0
783,13,03,S,L,0
783,13,03,S,T,1
783,13,03,S,R,0
783,13,03,W,L,0
783,13,03,W,T,0
783,13,03,W,R,0
784,13,04,N,L,0
784,13,04,N,T,1
784,13,04,N,R,0
784,13,04,E,L,0
784,13,04,E,T,0
784,13,04,E,R,0
784,13,04,S,L,0
784,13,04,S,T,0
784,13,04,S,R,0
784,13,04,W,L,0
784,13,04,W,T,0
784,13,04,W,R,0
785,13,05,N,L,0
785,13,05,N,T,1
785,13,05,N,R,0
785,13,05,E,L,0
785,13,05,E,T,0
785,13,05,E,R,0
785,13,05,S,L,0
785,13,05,S,T,0
785,13,05,S,R,0
785,13,05,W,L,1
785,13,05,W,T,0
785,13,05,W,R,0
786,13,06,N,L,0
786,13,06,N,T,0
786,13,06,N,R,0
786,13,06,E,L,0
786,13,06,E,T,0
786,13,06,E,R,0
786,13,06,S,L,0
786,13,06,S,T,0
786,13,06,S,R,0
786,13,06,W,L,0
786,13,06,W,T,1
786,13,06,W,R,0
787,13,07,N,L,0
787,13,07,N,T,1
787,13,07,N,R,0
787,13,07,E,L,0
787,13,07,E,T,1
787,13,07,E,R,0
787,13,07,S,L,0
787,13,07,S,T,0
787,13,07,S,R,0
787,13,07,W,L,0
787,13,07,W,T,1
787,13,07,W,R,0
788,13,08,N,L,0
788,13,08,N,T,0
788,13,08,N,R,0
788,13,08,E,L,0
788,13,08,E,T,0
788,13,08,E,R,0
788,13,08,S,L,0
788,13,08,S,T,0
788,13,08,S,R,0
788,13,08,W,L,0
788,13,08,W,T,1
788,13,08,W,R,0
789,13,09,N,L,0
789,13,09,N,T,0
789,13,09,N,R,0
789,13,09,E,L,0
789,13,09,E,T,0
789,13,09,E,R,0
789,13,09,S,L,0
789,13,09,S,T,0
789,13,09,S,R,0
789,13,09,W,L,0
789,13,09,W,T,0
789,13,09,W,R,0
790,13,10,N,L,0
790,13,10,N,T,1
790,13,10,N,R,0
790,13,10,E,L,1
790,13,10,E,T,0
790,13,10,E,R,0
790,13,10,S,L,0
790,13,10,S,T,1
790,13,10,S,R,0
790,13,10,W,L,0
790,13,10,W,T,0
790,13,10,W,R,0
791,13,11,N,L,0
791,13,11,N,T,0
791,13,11,N,R,0
791,13,11,E,L,0
791,13,11,E,T,1
791,13,11,E,R,0
791,13,11,S,L,0
791,13,11,S,T,0
791,13,11,S,R,0
791,13,11,W,L,0
791,13,11,W,T,0
791,13,11,W,R,0
792,13,12,N,L,0
792,13,12,N,T,0
792,13,12,N,R,0
792,13,12,E,L,0
792,13,12,E,T,0
792,13,12,E,R,0
792,13,12,S,L,0
792,13,12,S,T,1
792,13,12,S,R,0
792,13,12,W,L,0
792,13,12,W,T,0
792,13,12,W,R,0
793,13,13,N,L,0
793,13,13,N,T,1
793,13,13,N,R,0
793,13,13,E,L,0
793,13,13,E,T,0
793,13,13,E,R,0
793,13,13,S,L,0
793,13,13,S,T,0
793,13,13,S,R,0
793,13,13,W,L,0
793,13,13,W,T,0
793,13,13,W,R,0
794,13,14,N,L,0
794,13,14,N,T,0
794,13,14,N,R,0
794,13,14,E,L,0
794,13,14,E,T,0
794,13,14,E,R,0
794,13,14,S,L,0
794,13,14,S,T,1
794,13,14,S,R,0
794,13,14,W,L,0
794,13,14,W,T,0
794,13,14,W,R,0
795,13,15,N,L,0
795,13,15,N,T,0
795,13,15,N,R,0
795,13,15,E,L,0
795,13,15,E,T,0
795,13,15,E,R,0
795,13,15,S,L,0
795,13,15,S,T,0
795,13,15,S,R,1
795,13,15,W,L,0
795,13,15,W,T,0
795,13,15,W,R,0
796,13,16,N,L,0
796,13,16,N,T,1
796,13,16,N,R,0
796,13,16,E,L,0
796,13,16,E,T,0
796,13,16,E,R,0
796,13,16,S,L,0
796,13,16,S,T,0
796,13,16,S,R,0
796,13,16,W,L,0
796,13,16,W,T,0
796,13,16,W,R,0
797,13,17,N,L,0
797,13,17,N,T,0
797,13,17,N,R,0
797,13,17,E,L,0
797,13,17,E,T,0
797,13,17,E,R,0
797,13,17,S,L,0
797,13,17,S,T,1
797,13,17,S,R,0
797,13,17,W,L,0
797,13,17,W,T,1
797,13,17,W,R,0
798,13,18,N,L,0
798,13,18,N,T,0
798,13,18,N,R,0
798,13,18,E,L,1
798,13,18,E,T,1
798,13,18,E,R,0
798,13,18,S,L,0
798,13,18,S,T,0
798,13,18,S,R,0
798,13,18,W,L,0
798,13,18,W,T,0
798,13,18,W,R,0
799,13,19,N,L,0
799,13,19,N,T,0
799,13,19,N,R,1
799,13,19,E,L,0
799,13,19,E,T,1
799,13,19,E,R,0
799,13,19,S,L,0
799,13,19,S,T,0
799,13,19,S,R,0
799,13,19,W,L,0
799,13,19,W,T,0
799,13,19,W,R,0
800,13,20,N,L,0
800,13,20,N,T,0
800,13,20,N,R,0
800,13,20,E,L,0
800,13,20,E,T,1
800,13,20,E,R,0
800,13,20,S,L,0
800,13,20,S,T,0
800,13,20,S,R,0
800,13,20,W,L,0
800,13,20,W,T,1
800,13,20,W,R,0
801,13,21,N,L,0
801,13,21,N,T,0
801,13,21,N,R,0
801,13,21,E,L,0
801,13,21,E,T,0
801,13,21,E,R,0
801,13,21,S,L,0
801,13,21,S,T,0
801,13,21,S,R,0
801,13,21,W,L,0
801,13,21,W,T,0
801,13,21,W,R,0
802,13,22,N,L,0
802,13,22,N,T,0
802,13,22,N,R,0
802,13,22,E,L,0
802,13,22,E,T,1
802,13,22,E,R,0
802,13,22,S,L,1
802,13,22,S,T,0
802,13,22,S,R,0
802,13,22,W,L,0
802,13,22,W,T,0
802,13,22,W,R,0
803,13,23,N,L,1
803,13,23,N,T,0
803,13,23,N,R,0
803,13,23,E,L,0
803,13,23,E,T,0
803,13,23,E,R,0
803,13,23,S,L,0
803,13,23,S,T,0
803,13,23,S,R,1
803,13,23,W,L,0
803,13,23,W,T,0
803,13,23,W,R,0
804,13,24,N,L,0
804,13,24,N,T,0
804,13,24,N,R,0
804,13,24,E,L,0
804,13,24,E,T,0
804,13,24,E,R,0
804,13,24,S,L,0
804,13,24,S,T,0
804,13,24,S,R,0
804,13,24,W,L,0
804,13,24,W,T,0
804,13,24,W,R,0
805,13,25,N,L,0
805,13,25,N,T,0
805,13,25,N,R,0
805,13,25,E,L,0
805,13,25,E,T,0
805,13,25,E,R,0
805,13,25,S,L,0
805,13,25,S,T,0
805,13,25,S,R,1
805,13,25,W,L,0
805,13,25,W,T,0
805,13,25,W,R,0
806,13,26,N,L,0
806,13,26,N,T,1
806,13,26,N,R,0
806,13,26,E,L,0
806,13,26,E,T,0
806,13,26,E,R,0
806,13,26,S,L,0
806,13,26,S,T,1
806,13,26,S,R,1
806,13,26,W,L,0
806,13,26,W,T,1
806,13,26,W,R,0
807,13,27,N,L,0
807,13,27,N,T,0
807,13,27,N,R,0
807,13,27,E,L,0
807,13,27,E,T,0
807,13,27,E,R,0
807,13,27,S,L,1
807,13,27,S,T,0
807,13,27,S,R,0
807,13,27,W,L,0
807,13,27,W,T,0
807,13,27,W,R,0
808,13,28,N,L,0
808,13,28,N,T,0
808,13,28,N,R,0
808,13,28,E,L,0
808,13,28,E,T,0
808,13,28,E,R,0
808,13,28,S,L,0
808,13,28,S,T,0
808,13,28,S,R,0
808,13,28,W,L,0
808,13,28,W,T,0
808,13,28,W,R,0
809,13,29,N,L,0
809,13,29,N,T,0
809,13,29,N,R,0
809,13,29,E,L,0
809,13,29,E,T,0
809,13,29,E,R,0
809,13,29,S,L,0
809,13,29,S,T,0
809,13,29,S,R,0
809,13,29,W,L,0
809,13,29,W,T,0
809,13,29,W,R,0
810,13,30,N,L,0
810,13,30,N,T,0
810,13,30,N,R,0
810,13,30,E,L,0
810,13,30,E,T,0
810,13,30,E,R,0
810,13,30,S,L,0
810,13,30,S,T,0
810,13,30,S,R,0
810,13,30,W,L,0
810,13,30,W,T,0
810,13,30,W,R,0
811,13,31,N,L,0
811,13,31,N,T,0
811,13,31,N,R,0
811,13,31,E,L,0
811,13,31,E,T,0
811,13,31,E,R,0
811,13,31,S,L,0
811,13,31,S,T,0
811,13,31,S,R,0
811,13,31,W,L,0
811,13,31,W,T,0
811,13,31,W,R,0
812,13,32,N,L,0
812,13,32,N,T,0
812,13,32,N,R,0
812,13,32,E,L,0
812,13,32,E,T,0
812,13,32,E,R,0
812,13,32,S,L,0
812,13,32,S,T,0
812,13,32,S,R,0
812,13,32,W,L,0
812,13,32,W,T,0
812,13,32,W,R,0
813,13,33,N,L,0
813,13,33,N,T,0
813,13,33,N,R,0
813,13,33,E,L,0
813,13,33,E,T,0
813,13,33,E,R,0
813,13,33,S,L,0
813,13,33,S,T,0
813,13,33,S,R,0
813,13,33,W,L,0
813,13,33,W,T,1
813,13,33,W,R,0
814,13,34,N,L,0
814,13,34,N,T,0
814,13,34,N,R,0
814,13,34,E,L,0
814,13,34,E,T,0
814,13,34,E,R,0
814,13,34,S,L,0
814,13,34,S,T,0
814,13,34,S,R,0
814,13,34,W,L,0
814,13,34,W,T,0
814,13,34,W,R,0
815,13,35,N,L,0
815,13,35,N,T,0
815,13,35,N,R,0
815,13,35,E,L,0
815,13,35,E,T,0
815,13,35,E,R,0
815,13,35,S,L,0
815,13,35,S,T,0
815,13,35,S,R,0
815,13,35,W,L,0
815,13,35,W,T,0
815,13,35,W,R,0
816,13,36,N,L,0
816,13,36,N,T,0
816,13,36,N,R,0
816,13,36,E,L,0
816,13,36,E,T,1
816,13,36,E,R,0
816,13,36,S,L,0
816,13,36,S,T,0
816,13,36,S,R,0
816,13,36,W,L,0
816,13,36,W,T,1
816,13,36,W,R,0
817,13,37,N,L,0
817,13,37,N,T,0
817,13,37,N,R,0
817,13,37,E,L,0
817,13,37,E,T,0
817,13,37,E,R,0
817,13,37,S,L,0
817,13,37,S,T,0
817,13,37,S,R,0
817,13,37,W,L,0
817,13,37,W,T,0
817,13,37,W,R,0
818,13,38,N,L,0
818,13,38,N,T,1
818,13,38,N,R,0
818,13,38,E,L,0
818,13,38,E,T,0
818,13,38,E,R,0
818,13,38,S,L,0
818,13,38,S,T,3
818,13,38,S,R,0
818,13,38,W,L,0
818,13,38,W,T,0
818,13,38,W,R,0
819,13,39,N,L,0
819,13,39,N,T,1
819,13,39,N,R,0
819,13,39,E,L,0
819,13,39,E,T,1
819,13,39,E,R,0
819,13,39,S,L,0
819,13,39,S,T,0
819,13,39,S,R,0
819,13,39,W,L,0
819,13,39,W,T,0
819,13,39,W,R,0
820,13,40,N,L,0
820,13,40,N,T,1
820,13,40,N,R,0
820,13,40,E,L,0
820,13,40,E,T,0
820,13,40,E,R,0
820,13,40,S,L,0
820,13,40,S,T,0
820,13,40,S,R,0
820,13,40,W,L,0
820,13,40,W,T,0
820,13,40,W,R,0
821,13,41,N,L,0
821,13,41,N,T,1
821,13,41,N,R,0
821,13,41,E,L,0
821,13,41,E,T,1
821,13,41,E,R,0
821,13,41,S,L,0
821,13,41,S,T,1
821,13,41,S,R,0
821,13,41,W,L,0
821,13,41,W,T,0
821,13,41,W,R,0
822,13,42,N,L,0
822,13,42,N,T,0
822,13,42,N,R,0
822,13,42,E,L,0
822,13,42,E,T,0
822,13,42,E,R,0
822,13,42,S,L,0
822,13,42,S,T,0
822,13,42,S,R,0
822,13,42,W,L,0
822,13,42,W,T,0
822,13,42,W,R,0
823,13,43,N,L,0
823,13,43,N,T,0
823,13,43,N,R,0
823,13,43,E,L,0
823,13,43,E,T,1
823,13,43,E,R,0
823,13,43,S,L,0
823,13,43,S,T,0
823,13,43,S,R,0
823,13,43,W,L,0
823,13,43,W,T,0
823,13,43,W,R,0
824,13,44,N,L,0
824,13,44,N,T,0
824,13,44,N,R,0
824,13,44,E,L,0
824,13,44,E,T,0
824,13,44,E,R,0
824,13,44,S,L,0
824,13,44,S,T,0
824,13,44,S,R,0
824,13,44,W,L,0
824,13,44,W,T,0
824,13,44,W,R,0
825,13,45,N,L,0
825,13,45,N,T,0
825,13,45,N,R,0
825,13,45,E,L,0
825,13,45,E,T,0
825,13,45,E,R,0
825,13,45,S,L,0
825,13,45,S,T,0
825,13,45,S,R,0
825,13,45,W,L,0
825,13,45,W,T,0
825,13,45,W,R,0
826,13,46,N,L,0
826,13,46,N,T,1
826,13,46,N,R,0
826,13,46,E,L,0
826,13,46,E,T,0
826,13,46,E,R,0
826,13,46,S,L,0
826,13,46,S,T,0
826,13,46,S,R,0
826,13,46,W,L,0
826,13,46,W,T,0
826,13,46,W,R,0
827,13,47,N,L,0
827,13,47,N,T,0
827,13,47,N,R,0
827,13,47,E,L,0
827,13,47,E,T,1
827,13,47,E,R,0
827,13,47,S,L,0
827,13,47,S,T,0
827,13,47,S,R,0
827,13,47,W,L,0
827,13,47,W,T,0
827,13,47,W,R,0
828,13,48,N,L,0
828,13,48,N,T,0
828,13,48,N,R,0
828,13,48,E,L,0
828,13,48,E,T,0
828,13,48,E,R,0
828,13,48,S,L,0
828,13,48,S,T,1
828,13,48,S,R,0
828,13,48,W,L,0
828,13,48,W,T,1
828,13,48,W,R,0
829,13,49,N,L,0
829,13,49,N,T,1
829,13,49,N,R,0
829,13,49,E,L,0
829,13,49,E,T,0
829,13,49,E,R,0
829,13,49,S,L,0
829,13,49,S,T,0
829,13,49,S,R,0
829,13,49,W,L,0
829,13,49,W,T,0
829,13,49,W,R,0
830,13,50,N,L,0
830,13,50,N,T,0
830,13,50,N,R,0
830,13,50,E,L,0
830,13,50,E,T,0
830,13,50,E,R,0
830,13,50,S,L,0
830,13,50,S,T,0
830,13,50,S,R,0
830,13,50,W,L,0
830,13,50,W,T,0
830,13,50,W,R,0
831,13,51,N,L,0
831,13,51,N,T,0
831,13,51,N,R,0
831,13,51,E,L,0
831,13,51,E,T,0
831,13,51,E,R,0
831,13,51,S,L,0
831,13,51,S,T,0
831,13,51,S,R,0
831,13,51,W,L,0
831,13,51,W,T,0
831,13,51,W,R,1
832,13,52,N,L,0
832,13,52,N,T,1
832,13,52,N,R,0
832,13,52,E,L,0
832,13,52,E,T,1
832,13,52,E,R,0
832,13,52,S,L,0
832,13,52,S,T,0
832,13,52,S,R,0
832,13,52,W,L,1
832,13,52,W,T,0
832,13,52,W,R,0
833,13,53,N,L,0
833,13,53,N,T,1
833,13,53,N,R,0
833,13,53,E,L,0
833,13,53,E,T,0
833,13,53,E,R,0
833,13,53,S,L,0
833,13,53,S,T,1
833,13,53,S,R,0
833,13,53,W,L,0
833,13,53,W,T,1
833,13,53,W,R,0
834,13,54,N,L,0
834,13,54,N,T,0
834,13,54,N,R,0
834,13,54,E,L,0
834,13,54,E,T,0
834,13,54,E,R,0
834,13,54,S,L,0
834,13,54,S,T,0
834,13,54,S,R,0
834,13,54,W,L,0
834,13,54,W,T,0
834,13,54,W,R,0
835,13,55,N,L,0
835,13,55,N,T,0
835,13,55,N,R,0
835,13,55,E,L,0
835,13,55,E,T,0
835,13,55,E,R,0
835,13,55,S,L,0
835,13,55,S,T,0
835,13,55,S,R,0
835,13,55,W,L,0
835,13,55,W,T,0
835,13,55,W,R,0
836,13,56,N,L,0
836,13,56,N,T,0
836,13,56,N,R,0
836,13,56,E,L,0
836,13,56,E,T,0
836,13,56,E,R,0
836,13,56,S,L,0
836,13,56,S,T,0
836,13,56,S,R,0
836,13,56,W,L,0
836,13,56,W,T,0
836,13,56,W,R,0
837,13,57,N,L,0
837,13,57,N,T,0
837,13,57,N,R,0
837,13,57,E,L,0
837,13,57,E,T,1
837,13,57,E,R,1
837,13,57,S,L,0
837,13,57,S,T,0
837,13,57,S,R,0
837,13,57,W,L,0
837,13,57,W,T,0
837,13,57,W,R,0
838,13,58,N,L,0
838,13,58,N,T,0
838,13,58,N,R,0
838,13,58,E,L,0
838,13,58,E,T,0
838,13,58,E,R,0
838,13,58,S,L,0
838,13,58,S,T,0
838,13,58,S,R,0
838,13,58,W,L,0
838,13,58,W,T,0
838,13,58,W,R,0
839,13,59,N,L,0
839,13,59,N,T,0
839,13,59,N,R,0
839,13,59,E,L,0
839,13,59,E,T,0
839,13,59,E,R,0
839,13,59,S,L,0
839,13,59,S,T,0
839,13,59,S,R,0
839,13,59,W,L,0
839,13,59,W,T,0
839,13,59,W,R,0
840,14,00,N,L,0
840,14,00,N,T,0
840,14,00,N,R,0
840,14,00,E,L,0
840,14,00,E,T,0
840,14,00,E,R,0
840,14,00,S,L,0
840,14,00,S,T,0
840,14,00,S,R,0
840,14,00,W,L,0
840,14,00,W,T,0
840,14,00,W,R,0
841,14,01,N,L,0
841,14,01,N,T,0
841,14,01,N,R,0
841,14,01,E,L,0
841,14,01,E,T,0
841,14,01,E,R,0
841,14,01,S,L,0
841,14,01,S,T,0
841,14,01,S,R,0
841,14,01,W,L,0
841,14,01,W,T,0
841,14,01,W,R,0
842,14,02,N,L,0
842,14,02,N,T,0
842,14,02,N,R,0
842,14,02,E,L,0
842,14,02,E,T,0
842,14,02,E,R,0
842,14,02,S,L,0
842,14,02,S,T,0
842,14,02,S,R,0
842,14,02,W,L,0
842,14,02,W,T,0
842,14,02,W,R,0
843,14,03,N,L,0
843,14,03,N,T,0
843,14,03,N,R,0
843,14,03,E,L,0
843,14,03,E,T,0
843,14,03,E,R,0
843,14,03,S,L,0
843,14,03,S,T,1
843,14,03,S,R,0
843,14,03,W,L,0
843,14,03,W,T,0
843,14,03,W,R,0
844,14,04,N,L,0
844,14,04,N,T,1
844,14,04,N,R,0
844,14,04,E,L,0
844,14,04,E,T,0
844,14,04,E,R,0
844,14,04,S,L,0
844,14,04,S,T,1
844,14,04,S,R,0
844,14,04,W,L,0
844,14,04,W,T,0
844,14,04,W,R,0
845,14,05,N,L,0
845,14,05,N,T,1
845,14,05,N,R,0
845,14,05,E,L,0
845,14,05,E,T,0
845,14,05,E,R,0
845,14,05,S,L,0
845,14,05,S,T,0
845,14,05,S,R,0
845,14,05,W,L,0
845,14,05,W,T,0
845,14,05,W,R,0
846,14,06,N,L,0
846,14,06,N,T,0
846,14,06,N,R,0
846,14,06,E,L,0
846,14,06,E,T,0
846,14,06,E,R,0
846,14,06,S,L,0
846,14,06,S,T,0
846,14,06,S,R,1
846,14,06,W,L,0
846,14,06,W,T,0
846,14,06,W,R,0
847,14,07,N,L,0
847,14,07,N,T,0
847,14,07,N,R,0
847,14,07,E,L,0
847,14,07,E,T,0
847,14,07,E,R,0
847,14,07,S,L,0
847,14,07,S,T,0
847,14,07,S,R,0
847,14,07,W,L,0
847,14,07,W,T,0
847,14,07,W,R,0
848,14,08,N,L,0
848,14,08,N,T,0
848,14,08,N,R,0
848,14,08,E,L,0
848,14,08,E,T,1
848,14,08,E,R,0
848,14,08,S,L,1
848,14,08,S,T,0
848,14,08,S,R,0
848,14,08,W,L,0
848,14,08,W,T,0
848,14,08,W,R,0
849,14,09,N,L,0
849,14,09,N,T,0
849,14,09,N,R,0
849,14,09,E,L,0
849,14,09,E,T,1
849,14,09,E,R,0
849,14,09,S,L,0
849,14,09,S,T,0
849,14,09,S,R,0
849,14,09,W,L,0
849,14,09,W,T,0
849,14,09,W,R,0
850,14,10,N,L,0
850,14,10,N,T,0
850,14,10,N,R,0
850,14,10,E,L,0
850,14,10,E,T,0
850,14,10,E,R,0
850,14,10,S,L,0
850,14,10,S,T,0
850,14,10,S,R,0
850,14,10,W,L,0
850,14,10,W,T,0
850,14,10,W,R,0
851,14,11,N,L,0
851,14,11,N,T,1
851,14,11,N,R,0
851,14,11,E,L,0
851,14,11,E,T,0
851,14,11,E,R,0
851,14,11,S,L,0
851,14,11,S,T,0
851,14,11,S,R,0
851,14,11,W,L,0
851,14,11,W,T,0
851,14,11,W,R,0
852,14,12,N,L,0
852,14,12,N,T,1
852,14,12,N,R,0
852,14,12,E,L,1
852,14,12,E,T,1
852,14,12,E,R,0
852,14,12,S,L,0
852,14,12,S,T,0
852,14,12,S,R,0
852,14,12,W,L,0
852,14,12,W,T,1
852,14,12,W,R,0
853,14,13,N,L,0
853,14,13,N,T,1
853,14,13,N,R,0
853,14,13,E,L,0
853,14,13,E,T,0
853,14,13,E,R,0
853,14,13,S,L,0
853,14,13,S,T,0
853,14,13,S,R,0
853,14,13,W,L,0
853,14,13,W,T,0
853,14,13,W,R,0
854,14,14,N,L,0
854,14,14,N,T,0
854,14,14,N,R,0
854,14,14,E,L,0
854,14,14,E,T,0
854,14,14,E,R,0
854,14,14,S,L,0
854,14,14,S,T,0
854,14,14,S,R,0
854,14,14,W,L,0
854,14,14,W,T,0
854,14,14,W,R,0
855,14,15,N,L,0
855,14,15,N,T,0
855,14,15,N,R,0
855,14,15,E,L,0
855,14,15,E,T,0
855,14,15,E,R,0
855,14,15,S,L,0
855,14,15,S,T,0
855,14,15,S,R,0
855,14,15,W,L,0
855,14,15,W,T,0
855,14,15,W,R,0
856,14,16,N,L,0
856,14,16,N,T,0
856,14,16,N,R,0
856,14,16,E,L,0
856,14,16,E,T,0
856,14,16,E,R,0
856,14,16,S,L,0
856,14,16,S,T,1
856,14,16,S,R,1
856,14,16,W,L,0
856,14,16,W,T,1
856,14,16,W,R,1
857,14,17,N,L,0
857,14,17,N,T,0
857,14,17,N,R,0
857,14,17,E,L,0
857,14,17,E,T,1
857,14,17,E,R,0
857,14,17,S,L,0
857,14,17,S,T,0
857,14,17,S,R,0
857,14,17,W,L,0
857,14,17,W,T,1
857,14,17,W,R,0
858,14,18,N,L,0
858,14,18,N,T,0
858,14,18,N,R,0
858,14,18,E,L,0
858,14,18,E,T,0
858,14,18,E,R,0
858,14,18,S,L,0
858,14,18,S,T,0
858,14,18,S,R,0
858,14,18,W,L,0
858,14,18,W,T,0
858,14,18,W,R,0
859,14,19,N,L,0
859,14,19,N,T,0
859,14,19,N,R,0
859,14,19,E,L,0
859,14,19,E,T,1
859,14,19,E,R,0
859,14,19,S,L,0
859,14,19,S,T,1
859,14,19,S,R,0
859,14,19,W,L,0
859,14,19,W,T,0
859,14,19,W,R,0
860,14,20,N,L,0
860,14,20,N,T,1
860,14,20,N,R,0
860,14,20,E,L,0
860,14,20,E,T,1
860,14,20,E,R,0
860,14,20,S,L,0
860,14,20,S,T,1
860,14,20,S,R,0
860,14,20,W,L,1
860,14,20,W,T,0
860,14,20,W,R,0
861,14,21,N,L,1
